Id,SalePrice
2003,251116.6500812818
2004,271328.2074679795
2005,249549.6275056848
2006,218230.86053726444
2007,254420.92763124124
2008,211253.53210729352
2009,204991.93390282232
2010,209727.90739521442
2011,160643.4514366799
2012,188589.30228363242
2013,175835.13123118348
2014,180190.4908188249
2015,201685.35085876798
2016,195130.8809893333
2017,192110.57788566785
2018,128438.27814041544
2019,142465.50955061338
2020,99230.57290230633
2021,108832.52345843146
2022,186423.7373752226
2023,131165.1424627706
2024,309193.72514778073
2025,363629.58642028016
2026,168789.64620803815
2027,155267.7443965509
2028,165822.05262686993
2029,158450.36168674144
2030,264523.14167421195
2031,242018.05350645274
2032,272650.1973990848
2033,256290.57099359215
2034,169780.30115959898
2035,221857.04089523264
2036,196887.13545918724
2037,198254.79462319406
2038,316987.05943529087
2039,230176.7339742542
2040,298293.0713665711
2041,297065.08020246075
2042,217824.03666639898
2043,171268.0391189863
2044,183045.63321010635
2045,197429.50607701935
2046,138135.72950847732
2047,141933.8049950062
2048,144129.85526651941
2049,136563.7565747653
2050,168226.90275582438
2051,114484.90878988286
2052,137042.76799462904
2053,148107.5444541393
2054,72595.73292524529
2055,151643.3753080421
2056,153644.07420054724
2057,112966.31262227718
2058,203063.3666873808
2059,134032.99669832797
2060,172346.89380071076
2061,182697.18213520423
2062,121336.54380966633
2063,114695.53559545775
2064,128181.17840034812
2065,115248.28238964525
2066,171183.66600841438
2067,124171.83593712599
2068,139993.51898526758
2069,84117.28332917279
2070,109841.21935157427
2071,92730.19124297162
2072,137055.94266132542
2073,129732.71983852834
2074,137193.3768507134
2075,163741.9324183023
2076,123900.55522889008
2077,154853.66992978792
2078,128678.91056649265
2079,130468.13316131104
2080,123145.9301570332
2081,118198.41881144785
2082,148928.1678668043
2083,142323.50645145884
2084,104207.96829371269
2085,117017.02130993402
2086,136387.92440310592
2087,127662.52401449664
2088,95989.38783349279
2089,75360.8556868521
2090,134317.8797636801
2091,81726.75602712561
2092,132969.32816565342
2093,149226.86970390502
2094,114559.56790631037
2095,126468.52334741157
2096,93556.21652317481
2097,92695.23479502654
2098,142472.60219484603
2099,43657.578614433965
2100,64907.43166009628
2101,101318.86961322156
2102,142832.45532668364
2103,90127.78223657742
2104,145201.6830216084
2105,135410.70516744218
2106,21758.095017142856
2107,198931.25476212404
2108,125057.66854057483
2109,106268.13501419406
2110,113351.40167129478
2111,151051.70744423478
2112,130104.14143635513
2113,121245.28173283377
2114,127997.25042647115
2115,157213.6510600669
2116,123639.90365103655
2117,143012.59559200352
2118,119474.00675604153
2119,106303.23100284705
2120,128178.64377976516
2121,104944.81566235345
2122,105070.40549766863
2123,95814.9722463318
2124,176778.47744462197
2125,137864.52281501918
2126,148280.9181256923
2127,176763.32428325186
2128,142603.32783097305
2129,88995.17748443027
2130,139957.02640524623
2131,139250.82377665982
2132,100435.89263383619
2133,128243.05040063466
2134,120937.44195505099
2135,108980.05016817723
2136,44966.0187865084
2137,123272.11151132366
2138,141872.4879346803
2139,148212.47194451228
2140,141518.79083681296
2141,169692.45685649634
2142,126100.44683203072
2143,140517.51918824395
2144,117771.99445487608
2145,149204.78391521014
2146,186888.46039611398
2147,143774.9313305338
2148,135359.53188962425
2149,147320.73295440638
2150,238485.98715642898
2151,129664.72524559275
2152,163118.12589997845
2153,199018.7491025539
2154,88622.71242595596
2155,136805.9532270312
2156,251694.68545036713
2157,222133.5841785141
2158,232726.13791269736
2159,226458.23537376526
2160,182391.41210656008
2161,235748.17620693333
2162,359242.34398278676
2163,337472.48900486017
2164,244988.64259821578
2165,190277.8446393322
2166,159589.65360083364
2167,224022.00602488208
2168,186805.26625116557
2169,192028.13644054253
2170,209243.87431220242
2171,160986.85944717965
2172,143367.83866240765
2173,174848.68650585672
2174,220172.76017369062
2175,254408.21416484602
2176,296275.20889513043
2177,231831.16218009032
2178,218671.77556250605
2179,139166.61760600487
2180,223774.2715785037
2181,195457.08036991986
2182,212029.76454446046
2183,195485.2146651221
2184,127496.8918989202
2185,137890.01260545556
2186,143152.23854574803
2187,156937.29590703562
2188,159370.98668626978
2189,316139.47392920265
2190,67851.51743940584
2191,58338.44154440709
2192,78572.51132280062
2193,120970.67515179855
2194,96796.68350792585
2195,69886.96151339618
2196,107143.81283921211
2197,99771.51592584926
2198,165110.19897781796
2199,191820.21923452165
2200,149510.62382543812
2201,161292.30077208034
2202,205020.22356269823
2203,162194.57712007337
2204,176187.7049801731
2205,142215.25885483672
2206,166577.05453056382
2207,232109.2425858666
2208,237380.43977640095
2209,223891.09801492875
2210,116868.37462892378
2211,125286.85807629123
2212,123111.34059761158
2213,107109.20812531747
2214,150505.88651377204
2215,104589.7590316212
2216,143478.47930328944
2217,55878.04043107829
2218,90444.49890557639
2219,77908.26521739844
2220,34632.91616522084
2221,315099.6346699216
2222,304905.5601563379
2223,265569.19996827416
2224,214760.12698162266
2225,131191.8848625782
2226,173995.08655038287
2227,197008.74906980878
2228,289164.579659526
2229,232191.2587588169
2230,153266.67277091468
2231,208201.75893800435
2232,185998.50378948357
2233,187393.93679465688
2234,256264.98195197323
2235,235922.16731959238
2236,245265.4501928538
2237,286452.14096621133
2238,209094.63380038005
2239,124095.32661256063
2240,159145.796009093
2241,141923.52424154998
2242,118953.86597951845
2243,128179.6339126497
2244,99849.90998670399
2245,107728.40173694877
2246,144105.57304307385
2247,114214.30164320706
2248,124761.3747840558
2249,117498.2341843913
2250,127024.950319064
2251,106092.33954340225
2252,174133.8302601998
2253,162417.52094790695
2254,168792.77606707052
2255,190264.14766741445
2256,169860.74649171688
2257,204301.22566107026
2258,157208.28834781656
2259,168345.30490065346
2260,138135.370404468
2261,236459.6197723078
2262,245505.80311794076
2263,380897.4021558149
2264,408158.54959858535
2265,185432.38580823972
2266,330800.25473201013
2267,371968.2182616539
2268,427755.3442855881
2269,156709.04576773182
2270,187499.8327383934
2271,202729.03771162126
2272,191447.70274138177
2273,159507.49487282586
2274,171640.7734103145
2275,153984.26415501354
2276,191171.5837466463
2277,183531.30352639838
2278,156020.35310921207
2279,136358.49285813185
2280,108759.3093848767
2281,152039.04258768453
2282,155581.07636993763
2283,110717.54475963674
2284,139508.94960975007
2285,133800.85343301235
2286,121177.37206003093
2287,381439.5085505785
2288,288258.5174238976
2289,321929.9537647913
2290,410747.56463756034
2291,356502.4305963818
2292,416133.8732740717
2293,423583.20564735646
2294,393605.2453352768
2295,409122.94663209264
2296,262387.02418082056
2297,371854.0158094641
2298,372930.6564420791
2299,360704.6741823597
2300,322031.174137622
2301,335537.0064054084
2302,262140.45784511918
2303,260687.7424799826
2304,250198.42389469635
2305,200022.0218964671
2306,200472.94977980177
2307,215092.11307450963
2308,220751.01861892684
2309,306213.67938535986
2310,210174.30724356047
2311,216115.33672659847
2312,176357.1609236264
2313,176191.60081185674
2314,173730.67412206955
2315,177709.45800457487
2316,200113.77092973364
2317,189834.42790245154
2318,177214.46201014088
2319,180014.9053515926
2320,182027.5356257868
2321,241214.43958327873
2322,194983.3210828119
2323,197198.57813379125
2324,193828.207251501
2325,205359.3440543243
2326,182111.07694524812
2327,204660.91184461873
2328,216251.27002967976
2329,184575.33756253181
2330,182307.02110848928
2331,333259.85186903924
2332,397363.3881737906
2333,323596.1159584304
2334,287398.7018990598
2335,319872.75197367324
2336,309820.5416737277
2337,207314.67767442204
2338,250170.74733477028
2339,237927.03244942112
2340,360452.8666027109
2341,216233.95159233722
2342,245318.663429682
2343,238993.02434893348
2344,236460.25591354095
2345,233964.33562886773
2346,212843.5485839051
2347,202910.8009479072
2348,240515.44404844882
2349,191324.21437188558
2350,317240.79160727386
2351,268453.50524467323
2352,248696.96794301897
2353,258649.47747369178
2354,145835.90476745725
2355,161040.94321758504
2356,170671.62155639322
2357,199184.07856049732
2358,192376.61967911283
2359,126833.44543177821
2360,122279.58730751423
2361,143209.98265028486
2362,236200.4889024945
2363,161688.60571842326
2364,181750.7781715895
2365,214559.24261365287
2366,184506.62988779554
2367,202688.24928378043
2368,212409.54680009888
2369,194772.36447047064
2370,161177.79525284766
2371,152104.94708202605
2372,199780.0856814605
2373,291552.9003088685
2374,308487.25994956685
2375,249339.6964388519
2376,274805.31365311483
2377,324084.4045378177
2378,156932.75574729903
2379,214580.0617338304
2380,149524.67403967012
2381,165438.4724872767
2382,219839.1473489973
2383,196117.5691711754
2384,228419.7428474011
2385,166927.90695186297
2386,130395.31058849803
2387,133802.55250404932
2388,106257.79579051243
2389,116332.46647719706
2390,148810.57465831286
2391,133846.22693396086
2392,117145.41912067107
2393,160204.64603514693
2394,138327.9486092602
2395,203448.19109290358
2396,145623.84380927787
2397,208715.14472573483
2398,127064.41828949058
2399,52714.80967942324
2400,65455.05935326489
2401,129105.9657432008
2402,141304.65456235237
2403,135458.61239333346
2404,138015.91208730618
2405,161437.793305179
2406,135881.48352956513
2407,125509.96574868998
2408,157283.05303448264
2409,113968.12329556672
2410,186658.10347952886
2411,110794.07786306812
2412,158632.4727835099
2413,128066.9420265246
2414,174072.62971570075
2415,128680.62699657993
2416,130231.88275669345
2417,133952.45109986112
2418,135964.17131801462
2419,122061.7573447557
2420,121039.23738362912
2421,148485.30540244258
2422,107111.98089512473
2423,111286.37819608864
2424,150363.9945904835
2425,198378.29330331367
2426,126058.23039687963
2427,127837.40576605583
2428,182793.36797753803
2429,108091.12983836977
2430,137858.24894281157
2431,101549.1852889299
2432,156844.35147470993
2433,160950.33913657404
2434,150978.12177220514
2435,165987.59917582927
2436,131992.53736994803
2437,106110.44503790254
2438,112784.31375102024
2439,97514.8210187293
2440,123556.76742998694
2441,102987.09444137497
2442,99245.2022695161
2443,140493.5894489599
2444,112189.55064206047
2445,78804.01428996182
2446,133642.19194092293
2447,192863.89229989483
2448,147768.02468692692
2449,114100.27795755654
2450,148627.93191665382
2451,120052.42989977088
2452,195266.105283575
2453,100899.78403713566
2454,111451.07559356543
2455,119501.47856332894
2456,145425.50028889053
2457,125253.94467208485
2458,138670.5156014607
2459,118423.63532578827
2460,154417.56908060543
2461,144246.8241786795
2462,133594.56662679085
2463,134454.87396848376
2464,173332.44164188867
2465,123498.67968824114
2466,118238.27043361464
2467,148434.23822153942
2468,82076.81348245393
2469,77197.21566939994
2470,193963.0999243791
2471,222821.5975084636
2472,158966.30838039372
2473,113755.47963412045
2474,71182.57545140045
2475,206592.13240347186
2476,107234.27921749017
2477,110912.60910888572
2478,142232.09361746156
2479,105234.1219264153
2480,158372.40595041076
2481,126329.81339810937
2482,125841.23265899047
2483,107588.10172159027
2484,129869.77831327649
2485,138771.52912266887
2486,144409.85042541876
2487,189993.82186485577
2488,163716.81335332524
2489,155004.4299436266
2490,150198.91102945828
2491,108363.45937384875
2492,192656.1748350068
2493,156792.1209113738
2494,142323.9055561577
2495,95166.87137881917
2496,229170.78128775948
2497,148228.5715193131
2498,116410.31601493747
2499,79739.65418351167
2500,97888.12626866499
2501,139797.3452282373
2502,142725.7473558844
2503,84194.35177505531
2504,188437.98884062088
2505,223363.6548923297
2506,239863.80771264754
2507,259342.43524438568
2508,239977.62103654997
2509,216457.12812566286
2510,212768.6630285987
2511,182426.4302347195
2512,227048.31816810282
2513,217628.53250129934
2514,284248.900697027
2515,144226.4052751346
2516,175299.09588289532
2517,155144.6937701853
2518,151664.3409438188
2519,235011.69100847648
2520,206963.59599015833
2521,191914.97773349684
2522,216407.2369581713
2523,110110.94028751407
2524,136879.7484832849
2525,141122.19798869741
2526,139800.8191499409
2527,125455.1345297981
2528,127490.67738344336
2529,168139.72093415534
2530,137994.85685415313
2531,257976.18941860393
2532,217465.24057745066
2533,201725.73392449663
2534,241748.21215674613
2535,261323.3490383811
2536,228139.38892988116
2537,238634.06276209443
2538,184120.78413551807
2539,196554.7986773338
2540,180673.19921921572
2541,189663.6307570084
2542,169816.71597813524
2543,128505.21117103247
2544,103905.63523887403
2545,137628.83855870191
2546,118708.75225085657
2547,144903.30792531202
2548,164860.4969121412
2549,146735.80984159143
2550,535166.8802527282
2551,143493.7947417229
2552,131344.06317635012
2553,56509.937369014166
2554,87809.2539241092
2555,89484.12613722362
2556,82834.12622276071
2557,109791.94863677032
2558,182305.28957331463
2559,149637.04265101324
2560,163935.55480248708
2561,166414.8864525822
2562,166252.22377855258
2563,165227.6715867768
2564,219225.53562140441
2565,171831.21287923367
2566,164920.89883786705
2567,137279.71295308572
2568,202938.50201440084
2569,207652.3594190734
2570,119674.4624416529
2571,195734.96247532335
2572,155426.349434062
2573,202708.40340660134
2574,292182.4302926986
2575,135914.98397366895
2576,128360.33414200695
2577,148676.50899195025
2578,89236.40951015273
2579,30957.59468505188
2580,108652.68522255351
2581,129496.79342330925
2582,129814.89168557347
2583,267147.02497457655
2584,144990.15507945255
2585,180687.9681366714
2586,202490.60908575464
2587,185892.10035586072
2588,142175.7990832432
2589,151470.13125801075
2590,199967.3170027044
2591,243904.188457038
2592,212191.28291004314
2593,258860.05438140917
2594,184187.8400820372
2595,221558.28763390018
2596,268661.812676365
2597,206684.53945110895
2598,281614.08259032026
2599,357189.8467402423
2600,194675.18437706135
2601,149953.64339326986
2602,66436.02899303305
2603,83541.56824558886
2604,76355.87327821007
2605,64956.799405551836
2606,135390.09078404208
2607,221113.93425628945
2608,202359.93720250492
2609,171308.53326099657
2610,104910.52583775067
2611,130308.8610984149
2612,156120.92748821745
2613,131107.36103669842
2614,120610.22446047096
2615,155163.0101493547
2616,166671.89297546452
2617,180467.6727201513
2618,224005.85179439798
2619,199121.19298832314
2620,181102.36932169722
2621,166188.6292569476
2622,176133.55754658408
2623,224918.4709909033
2624,266202.5448442926
2625,285120.13774909446
2626,165207.4030403695
2627,187150.975386335
2628,436631.15546677547
2629,465066.73915169114
2630,378512.5583121522
2631,423841.5591522205
2632,404437.30367313686
2633,319606.5093227908
2634,425737.7443257549
2635,152194.61761565748
2636,185371.73908142513
2637,213641.0737673321
2638,256102.94314141275
2639,176436.71434480476
2640,146533.93849878677
2641,94494.88395105496
2642,156985.83857537457
2643,114996.61785139993
2644,117843.21109118898
2645,110117.9113791754
2646,91161.59377330521
2647,106882.56745209804
2648,143328.23714725394
2649,164013.10626975886
2650,136976.3187294334
2651,134083.33582761674
2652,378399.88348056347
2653,263034.7065560826
2654,278758.0055104862
2655,403617.0276093491
2656,337690.9212737932
2657,351658.42228611
2658,330106.4851173161
2659,339597.37887068116
2660,360646.2313156644
2661,345556.41507770267
2662,380355.32946805883
2663,279264.23852806276
2664,302920.2861060773
2665,326274.4552444733
2666,282728.0961283612
2667,177779.6569254565
2668,184871.21521626925
2669,183586.4512600383
2670,258953.4145625899
2671,186634.9955988244
2672,186474.64763969136
2673,190587.32436931063
2674,195889.54706302972
2675,180182.2378872981
2676,199164.53736231636
2677,192305.79682557576
2678,237442.16605629784
2679,287778.67263336346
2680,300867.8965816189
2681,409054.8133634883
2682,324553.4507861265
2683,486874.3376908084
2684,340858.9737373639
2685,325502.45497580385
2686,243483.61858151495
2687,275927.231688898
2688,225872.26436150988
2689,206867.40199496294
2690,361899.125747556
2691,201674.4884394653
2692,151922.2003684766
2693,203551.59994555684
2694,152226.44984788512
2695,202725.73263794332
2696,193079.1845378123
2697,184546.00360696384
2698,204837.0535957254
2699,158826.3402108828
2700,140906.826614949
2701,160706.6026531091
2702,127771.52710646924
2703,152506.7751112401
2704,132018.47420030853
2705,107754.75134470825
2706,111088.5308650071
2707,130427.7590549742
2708,116984.57065120076
2709,103434.57421921469
2710,133353.29860217468
2711,314075.4372700417
2712,389090.432067654
2713,169072.10854426853
2714,147167.69402819817
2715,159319.24397953216
2716,148564.2219742375
2717,205704.1820483841
2718,223060.7788834293
2719,139707.4381559745
2720,191240.15202368703
2721,134891.0276583427
2722,171543.1155694148
2723,160894.65650805048
2724,137908.4126378128
2725,128123.94838182809
2726,135409.52473560974
2727,186176.97894953808
2728,176893.7016620916
2729,137813.45571505913
2730,147498.66995311488
2731,133352.0805158172
2732,142857.91493560313
2733,155710.85806830478
